,ip,s_up_length,f_up_length,up_increment
43073,54.230.138.195,456.0,0.0,456.0
43074,54.230.138.220,456.0,0.0,456.0
43079,54.230.138.45,92060.0,0.0,92060.0
43081,54.230.138.84,456.0,0.0,456.0
43082,54.230.139.218,1758.0,0.0,1758.0
43083,54.230.139.222,1757.0,0.0,1757.0
43084,54.230.139.252,1340740.0,0.0,1340740.0
43087,54.230.146.226,619.0,0.0,619.0
43089,54.230.147.8,619.0,0.0,619.0
43090,54.230.149.222,456.0,0.0,456.0
43091,54.230.149.223,456.0,0.0,456.0
43095,54.230.150.153,456.0,0.0,456.0
43096,54.230.150.22,456.0,0.0,456.0
43097,54.230.150.225,456.0,0.0,456.0
43101,54.230.150.74,456.0,0.0,456.0
43102,54.230.150.77,456.0,0.0,456.0
43103,54.230.151.224,456.0,0.0,456.0
43105,54.230.156.121,1899113.0,0.0,1899113.0
43106,54.230.156.144,278657.0,0.0,278657.0
43110,54.230.156.250,1394158.0,0.0,1394158.0
43111,54.230.157.157,456.0,0.0,456.0
43112,54.230.157.170,553513.0,0.0,553513.0
43113,54.230.157.215,456.0,0.0,456.0
43114,54.230.157.44,193439.0,0.0,193439.0
43116,54.230.157.69,456.0,0.0,456.0
43117,54.230.157.76,26177.0,0.0,26177.0
43119,54.230.158.116,34600.0,0.0,34600.0
43122,54.230.158.155,233751.0,0.0,233751.0
43125,54.230.158.182,1649.0,1647.0,2.0
43127,54.230.158.186,32862.0,0.0,32862.0
43128,54.230.158.187,33102.0,0.0,33102.0
43129,54.230.158.191,79014.0,0.0,79014.0
43131,54.230.158.201,461821.0,0.0,461821.0
43132,54.230.158.214,4536.0,0.0,4536.0
43134,54.230.158.231,52822.0,0.0,52822.0
43136,54.230.158.240,456.0,0.0,456.0
43137,54.230.158.247,1078165.0,0.0,1078165.0
43138,54.230.158.255,52235.0,0.0,52235.0
43139,54.230.158.41,45054.0,0.0,45054.0
43140,54.230.158.73,43921.0,0.0,43921.0
43142,54.230.159.1,21200.0,5202.0,15998.0
43143,54.230.159.11,4469.0,668.0,3801.0
43144,54.230.159.118,2686480.0,0.0,2686480.0
43145,54.230.159.124,11830.0,0.0,11830.0
43147,54.230.159.130,13179.0,0.0,13179.0
43148,54.230.159.131,1488.0,0.0,1488.0
43152,54.230.159.152,4540.0,0.0,4540.0
43153,54.230.159.154,1493.0,0.0,1493.0
43155,54.230.159.158,35991.0,0.0,35991.0
43156,54.230.159.20,59418.0,0.0,59418.0
43157,54.230.159.221,456.0,0.0,456.0
43159,54.230.159.240,2547151.0,0.0,2547151.0
43160,54.230.159.241,19136.0,0.0,19136.0
43161,54.230.159.247,53687.0,0.0,53687.0
43162,54.230.159.249,7.0,0.0,7.0
43164,54.230.159.37,11138.0,0.0,11138.0
43165,54.230.159.41,5328.0,0.0,5328.0
43167,54.230.159.47,15120.0,0.0,15120.0
43171,54.230.159.64,382259.0,0.0,382259.0
43172,54.230.159.9,1916516.0,0.0,1916516.0
43173,54.230.16.146,456.0,0.0,456.0
43176,54.230.160.168,456.0,0.0,456.0
43178,54.230.162.247,456.0,0.0,456.0
43179,54.230.163.233,912.0,0.0,912.0
43180,54.230.163.235,456.0,0.0,456.0
43182,54.230.17.123,456.0,0.0,456.0
43183,54.230.17.203,456.0,0.0,456.0
43185,54.230.17.62,456.0,0.0,456.0
43187,54.230.173.151,456.0,0.0,456.0
43190,54.230.174.11,456.0,0.0,456.0
43192,54.230.174.117,456.0,0.0,456.0
43193,54.230.174.128,456.0,0.0,456.0
43194,54.230.174.129,456.0,0.0,456.0
43196,54.230.174.19,456.0,0.0,456.0
43197,54.230.174.210,456.0,0.0,456.0
43198,54.230.174.229,456.0,0.0,456.0
43199,54.230.174.27,456.0,0.0,456.0
43200,54.230.174.28,456.0,0.0,456.0
43201,54.230.174.62,456.0,0.0,456.0
43202,54.230.174.65,456.0,0.0,456.0
43203,54.230.174.67,456.0,0.0,456.0
43204,54.230.174.70,456.0,0.0,456.0
43205,54.230.174.78,456.0,0.0,456.0
43206,54.230.174.94,456.0,0.0,456.0
43207,54.230.175.191,456.0,0.0,456.0
43208,54.230.175.47,456.0,0.0,456.0
43209,54.230.175.48,456.0,0.0,456.0
43210,54.230.175.51,456.0,0.0,456.0
43211,54.230.18.102,456.0,0.0,456.0
43214,54.230.18.22,456.0,0.0,456.0
43215,54.230.18.224,456.0,0.0,456.0
43216,54.230.18.248,456.0,0.0,456.0
43217,54.230.18.48,456.0,0.0,456.0
43218,54.230.180.141,456.0,0.0,456.0
43220,54.230.180.202,456.0,0.0,456.0
43222,54.230.181.213,456.0,0.0,456.0
43223,54.230.181.221,456.0,0.0,456.0
43224,54.230.181.97,456.0,0.0,456.0
43225,54.230.181.98,456.0,0.0,456.0
43228,54.230.183.112,456.0,0.0,456.0
43230,54.230.183.90,456.0,0.0,456.0
43232,54.230.185.145,456.0,0.0,456.0
43233,54.230.185.81,456.0,0.0,456.0
43235,54.230.186.198,456.0,0.0,456.0
43237,54.230.186.21,456.0,0.0,456.0
43239,54.230.186.59,456.0,0.0,456.0
43240,54.230.187.115,456.0,0.0,456.0
43241,54.230.187.202,456.0,0.0,456.0
43242,54.230.189.161,456.0,0.0,456.0
43243,54.230.19.102,456.0,0.0,456.0
43244,54.230.19.117,456.0,0.0,456.0
43245,54.230.19.124,456.0,0.0,456.0
43247,54.230.19.61,456.0,0.0,456.0
43249,54.230.190.115,912.0,0.0,912.0
43250,54.230.190.121,456.0,0.0,456.0
43251,54.230.190.128,456.0,0.0,456.0
43252,54.230.190.133,912.0,0.0,912.0
43253,54.230.190.157,456.0,0.0,456.0
43255,54.230.190.177,456.0,0.0,456.0
43256,54.230.190.197,456.0,0.0,456.0
43259,54.230.190.239,456.0,0.0,456.0
43260,54.230.190.240,456.0,0.0,456.0
43262,54.230.190.32,456.0,0.0,456.0
43265,54.230.190.51,456.0,0.0,456.0
43266,54.230.190.59,456.0,0.0,456.0
43267,54.230.190.60,912.0,0.0,912.0
43268,54.230.190.62,456.0,0.0,456.0
43269,54.230.190.64,456.0,0.0,456.0
43270,54.230.190.68,456.0,0.0,456.0
43272,54.230.191.181,456.0,0.0,456.0
43274,54.230.192.122,41551.0,0.0,41551.0
43275,54.230.192.47,456.0,0.0,456.0
43276,54.230.193.252,912.0,0.0,912.0
43278,54.230.194.13,1366.0,0.0,1366.0
43279,54.230.194.138,456.0,0.0,456.0
43280,54.230.194.171,456.0,0.0,456.0
43282,54.230.194.75,1877.0,0.0,1877.0
43283,54.230.195.0,456.0,0.0,456.0
43285,54.230.195.16,222762.0,148204.0,74558.0
43286,54.230.195.167,15375.0,0.0,15375.0
43287,54.230.196.161,456.0,0.0,456.0
43288,54.230.196.59,912.0,0.0,912.0
43289,54.230.197.232,456.0,0.0,456.0
43290,54.230.197.3,456.0,0.0,456.0
43292,54.230.198.70,456.0,0.0,456.0
43293,54.230.199.103,456.0,0.0,456.0
43295,54.230.2.172,456.0,0.0,456.0
43296,54.230.2.56,456.0,0.0,456.0
43297,54.230.200.107,456.0,0.0,456.0
43298,54.230.200.181,456.0,0.0,456.0
43300,54.230.200.69,456.0,0.0,456.0
43302,54.230.201.132,456.0,0.0,456.0
43303,54.230.201.137,456.0,0.0,456.0
43304,54.230.201.239,456.0,0.0,456.0
43308,54.230.202.209,456.0,0.0,456.0
43309,54.230.202.51,456.0,0.0,456.0
43310,54.230.203.2,456.0,0.0,456.0
43313,54.230.204.227,456.0,0.0,456.0
43314,54.230.204.38,456.0,0.0,456.0
43316,54.230.205.148,456.0,0.0,456.0
43317,54.230.205.235,456.0,0.0,456.0
43321,54.230.210.108,456.0,0.0,456.0
43322,54.230.210.227,456.0,0.0,456.0
43324,54.230.210.243,456.0,0.0,456.0
43325,54.230.210.254,456.0,0.0,456.0
43326,54.230.211.101,456.0,0.0,456.0
43327,54.230.211.122,456.0,0.0,456.0
43328,54.230.211.15,456.0,0.0,456.0
43329,54.230.211.2,456.0,0.0,456.0
43330,54.230.211.64,456.0,0.0,456.0
43331,54.230.211.79,456.0,0.0,456.0
43332,54.230.211.83,456.0,0.0,456.0
43333,54.230.211.90,456.0,0.0,456.0
43336,54.230.215.119,456.0,0.0,456.0
43337,54.230.215.128,456.0,0.0,456.0
43338,54.230.215.217,456.0,0.0,456.0
43340,54.230.216.100,456.0,0.0,456.0
43342,54.230.218.104,456.0,0.0,456.0
43344,54.230.218.112,456.0,0.0,456.0
43345,54.230.218.117,456.0,0.0,456.0
43346,54.230.218.124,456.0,0.0,456.0
43347,54.230.218.129,456.0,0.0,456.0
43348,54.230.218.168,456.0,0.0,456.0
43349,54.230.218.172,456.0,0.0,456.0
43350,54.230.218.179,456.0,0.0,456.0
43352,54.230.218.190,456.0,0.0,456.0
43353,54.230.218.198,456.0,0.0,456.0
43354,54.230.218.210,456.0,0.0,456.0
43355,54.230.218.242,456.0,0.0,456.0
43358,54.230.224.233,456.0,0.0,456.0
43360,54.230.224.255,456.0,0.0,456.0
43362,54.230.225.163,456.0,0.0,456.0
43363,54.230.225.166,456.0,0.0,456.0
43364,54.230.225.210,456.0,0.0,456.0
43365,54.230.225.211,456.0,0.0,456.0
43366,54.230.225.229,456.0,0.0,456.0
43367,54.230.225.31,456.0,0.0,456.0
43368,54.230.225.36,456.0,0.0,456.0
43371,54.230.225.62,456.0,0.0,456.0
43377,54.230.230.104,456.0,0.0,456.0
43378,54.230.230.116,456.0,0.0,456.0
43382,54.230.230.140,456.0,0.0,456.0
43383,54.230.230.33,456.0,0.0,456.0
43384,54.230.230.45,456.0,0.0,456.0
43387,54.230.230.55,456.0,0.0,456.0
43389,54.230.230.75,456.0,0.0,456.0
43390,54.230.230.77,456.0,0.0,456.0
43393,54.230.230.98,456.0,0.0,456.0
43396,54.230.232.112,6284.0,0.0,6284.0
43399,54.230.232.130,67975.0,0.0,67975.0
43401,54.230.232.139,295452.0,44887.0,250565.0
43406,54.230.232.147,6913.0,0.0,6913.0
43407,54.230.232.149,43702.0,31847.0,11855.0
43410,54.230.232.158,252128.0,30284.0,221844.0
43411,54.230.232.160,3710439.0,0.0,3710439.0
43412,54.230.232.162,9723.0,0.0,9723.0
43413,54.230.232.165,146737.0,42261.0,104476.0
43416,54.230.232.177,172739.0,163388.0,9351.0
43422,54.230.232.205,274482.0,0.0,274482.0
43424,54.230.232.215,20820.0,843.0,19977.0
43427,54.230.232.228,27610.0,0.0,27610.0
43428,54.230.232.234,1273791.0,65177.0,1208614.0
43432,54.230.232.250,297977.0,37975.0,260002.0
43437,54.230.232.34,176847.0,35852.0,140995.0
43438,54.230.232.46,987.0,0.0,987.0
43443,54.230.232.72,173978.0,4032.0,169946.0
43446,54.230.232.89,456.0,0.0,456.0
43449,54.230.232.97,525712.0,222737.0,302975.0
43450,54.230.233.10,456.0,0.0,456.0
43451,54.230.233.101,973120.0,5136.0,967984.0
43455,54.230.233.126,228891.0,0.0,228891.0
43456,54.230.233.127,731184.0,0.0,731184.0
43465,54.230.233.157,39031.0,0.0,39031.0
43466,54.230.233.160,1128781.0,198176.0,930605.0
43469,54.230.233.167,215935.0,45035.0,170900.0
43470,54.230.233.17,33295.0,17628.0,15667.0
43474,54.230.233.176,2188692.0,1557507.0,631185.0
43477,54.230.233.187,348687.0,18216.0,330471.0
43480,54.230.233.196,19806.0,0.0,19806.0
43481,54.230.233.197,506050.0,6728.0,499322.0
43489,54.230.233.217,2726189.0,78529.0,2647660.0
43490,54.230.233.220,1114005.0,13064.0,1100941.0
43493,54.230.233.23,85936.0,0.0,85936.0
43495,54.230.233.240,192922.0,31304.0,161618.0
43499,54.230.233.29,67857.0,0.0,67857.0
43500,54.230.233.33,66906.0,3996.0,62910.0
43501,54.230.233.35,416826.0,823.0,416003.0
43502,54.230.233.40,255101.0,15150.0,239951.0
43504,54.230.233.44,28403.0,0.0,28403.0
43505,54.230.233.45,638100.0,58809.0,579291.0
43507,54.230.233.63,456.0,0.0,456.0
43508,54.230.233.67,1206328.0,59862.0,1146466.0
43509,54.230.233.69,882253.0,15336.0,866917.0
43512,54.230.233.75,2590.0,0.0,2590.0
43515,54.230.233.8,731437.0,0.0,731437.0
43516,54.230.233.81,3686.0,0.0,3686.0
43517,54.230.233.86,492519.0,193598.0,298921.0
43519,54.230.233.96,15935.0,0.0,15935.0
43521,54.230.234.103,1405353.0,110613.0,1294740.0
43524,54.230.234.150,309557.0,0.0,309557.0
43525,54.230.234.163,48062.0,15279.0,32783.0
43531,54.230.234.197,48847.0,0.0,48847.0
43532,54.230.234.208,211311.0,13002.0,198309.0
43535,54.230.234.225,224444.0,109332.0,115112.0
43536,54.230.234.228,45131.0,0.0,45131.0
43537,54.230.234.247,181438.0,0.0,181438.0
43541,54.230.234.43,3686.0,0.0,3686.0
43544,54.230.234.61,2916524.0,415517.0,2501007.0
43551,54.230.234.88,14028.0,12312.0,1716.0
43554,54.230.234.97,14535.0,589.0,13946.0
43555,54.230.235.100,144704.0,0.0,144704.0
43558,54.230.235.110,848080.0,0.0,848080.0
43559,54.230.235.112,214428.0,153323.0,61105.0
43562,54.230.235.136,44466.0,0.0,44466.0
43563,54.230.235.137,426906.0,24222.0,402684.0
43566,54.230.235.163,92581.0,3457.0,89124.0
43571,54.230.235.178,387837.0,286598.0,101239.0
43572,54.230.235.182,11355.0,0.0,11355.0
43575,54.230.235.196,64737.0,0.0,64737.0
43576,54.230.235.197,143625.0,457.0,143168.0
43577,54.230.235.198,372973.0,0.0,372973.0
43588,54.230.235.244,338066.0,0.0,338066.0
43591,54.230.235.36,47676.0,0.0,47676.0
43593,54.230.235.52,52025.0,33562.0,18463.0
43595,54.230.235.57,759570.0,163170.0,596400.0
43597,54.230.235.62,2272.0,0.0,2272.0
43598,54.230.235.84,52427.0,0.0,52427.0
43599,54.230.235.85,88586.0,0.0,88586.0
43600,54.230.235.94,2132.0,0.0,2132.0
43604,54.230.241.206,456.0,0.0,456.0
43605,54.230.241.59,456.0,0.0,456.0
43608,54.230.242.185,456.0,0.0,456.0
43610,54.230.242.245,456.0,0.0,456.0
43611,54.230.242.58,456.0,0.0,456.0
43612,54.230.242.59,456.0,0.0,456.0
43616,54.230.242.92,456.0,0.0,456.0
43618,54.230.243.137,456.0,0.0,456.0
43619,54.230.243.138,456.0,0.0,456.0
43620,54.230.243.171,456.0,0.0,456.0
43621,54.230.243.175,456.0,0.0,456.0
43622,54.230.243.195,456.0,0.0,456.0
43626,54.230.25.192,912.0,0.0,912.0
43627,54.230.25.203,456.0,0.0,456.0
43632,54.230.252.115,456.0,0.0,456.0
43634,54.230.252.31,456.0,0.0,456.0
43635,54.230.252.63,456.0,0.0,456.0
43636,54.230.253.140,456.0,0.0,456.0
43637,54.230.253.149,456.0,0.0,456.0
43638,54.230.253.15,456.0,0.0,456.0
43639,54.230.253.162,456.0,0.0,456.0
43640,54.230.253.171,456.0,0.0,456.0
43641,54.230.253.177,456.0,0.0,456.0
43643,54.230.253.182,456.0,0.0,456.0
43645,54.230.253.195,456.0,0.0,456.0
43646,54.230.253.197,456.0,0.0,456.0
43647,54.230.253.211,456.0,0.0,456.0
43648,54.230.253.223,456.0,0.0,456.0
43649,54.230.253.227,456.0,0.0,456.0
43651,54.230.253.35,456.0,0.0,456.0
43653,54.230.253.47,456.0,0.0,456.0
43655,54.230.26.14,456.0,0.0,456.0
43657,54.230.26.175,456.0,0.0,456.0
43658,54.230.26.181,456.0,0.0,456.0
43659,54.230.26.190,456.0,0.0,456.0
43660,54.230.26.3,456.0,0.0,456.0
43662,54.230.26.68,456.0,0.0,456.0
43663,54.230.26.73,456.0,0.0,456.0
43665,54.230.26.9,456.0,0.0,456.0
43666,54.230.28.23,789.0,0.0,789.0
43667,54.230.3.151,456.0,0.0,456.0
43668,54.230.3.190,456.0,0.0,456.0
43669,54.230.3.237,456.0,0.0,456.0
43671,54.230.31.24,456.0,0.0,456.0
43672,54.230.31.92,1600.0,528.0,1072.0
43676,54.230.33.50,456.0,0.0,456.0
43679,54.230.34.191,456.0,0.0,456.0
43680,54.230.34.37,456.0,0.0,456.0
43681,54.230.35.22,456.0,0.0,456.0
43682,54.230.35.242,456.0,0.0,456.0
43683,54.230.35.53,456.0,0.0,456.0
43684,54.230.35.83,456.0,0.0,456.0
43686,54.230.37.39,456.0,0.0,456.0
43687,54.230.37.86,456.0,0.0,456.0
43688,54.230.38.105,912.0,0.0,912.0
43689,54.230.38.109,456.0,0.0,456.0
43690,54.230.38.154,456.0,0.0,456.0
43691,54.230.38.157,456.0,0.0,456.0
43693,54.230.38.24,456.0,0.0,456.0
43694,54.230.38.245,456.0,0.0,456.0
43695,54.230.38.26,456.0,0.0,456.0
43696,54.230.38.79,456.0,0.0,456.0
43697,54.230.39.17,456.0,0.0,456.0
43699,54.230.4.193,456.0,0.0,456.0
43700,54.230.4.197,456.0,0.0,456.0
43701,54.230.4.215,456.0,0.0,456.0
43703,54.230.45.12,456.0,0.0,456.0
43704,54.230.45.170,456.0,0.0,456.0
43705,54.230.45.2,456.0,0.0,456.0
43706,54.230.46.100,456.0,0.0,456.0
43708,54.230.46.51,456.0,0.0,456.0
43709,54.230.46.96,456.0,0.0,456.0
43710,54.230.47.199,456.0,0.0,456.0
43711,54.230.47.201,456.0,0.0,456.0
43715,54.230.5.208,456.0,0.0,456.0
43716,54.230.5.228,456.0,0.0,456.0
43717,54.230.5.33,456.0,0.0,456.0
43718,54.230.5.42,456.0,0.0,456.0
43719,54.230.5.55,456.0,0.0,456.0
43720,54.230.52.108,456.0,0.0,456.0
43721,54.230.52.181,456.0,0.0,456.0
43726,54.230.53.0,456.0,0.0,456.0
43727,54.230.53.86,456.0,0.0,456.0
43728,54.230.55.244,456.0,0.0,456.0
43735,54.230.59.135,456.0,0.0,456.0
43736,54.230.59.244,456.0,0.0,456.0
43740,54.230.61.118,456.0,0.0,456.0
43741,54.230.61.173,456.0,0.0,456.0
43742,54.230.61.209,456.0,0.0,456.0
43743,54.230.61.96,456.0,0.0,456.0
43744,54.230.62.111,456.0,0.0,456.0
43745,54.230.62.122,456.0,0.0,456.0
43746,54.230.62.14,456.0,0.0,456.0
43747,54.230.62.164,456.0,0.0,456.0
43748,54.230.62.178,456.0,0.0,456.0
43749,54.230.62.202,456.0,0.0,456.0
43750,54.230.62.234,456.0,0.0,456.0
43751,54.230.63.181,456.0,0.0,456.0
43752,54.230.63.187,456.0,0.0,456.0
43753,54.230.63.191,456.0,0.0,456.0
43754,54.230.63.212,456.0,0.0,456.0
43758,54.230.68.207,456.0,0.0,456.0
43759,54.230.68.210,456.0,0.0,456.0
43760,54.230.68.24,456.0,0.0,456.0
43761,54.230.69.133,456.0,0.0,456.0
43762,54.230.69.164,456.0,0.0,456.0
43763,54.230.69.206,456.0,0.0,456.0
43766,54.230.70.16,456.0,0.0,456.0
43767,54.230.70.178,456.0,0.0,456.0
43769,54.230.71.167,456.0,0.0,456.0
43770,54.230.71.199,456.0,0.0,456.0
43772,54.230.72.25,456.0,0.0,456.0
43773,54.230.73.222,456.0,0.0,456.0
43774,54.230.73.235,456.0,0.0,456.0
43776,54.230.75.235,456.0,0.0,456.0
43777,54.230.76.133,456.0,0.0,456.0
43780,54.230.76.188,912.0,0.0,912.0
43781,54.230.76.200,456.0,0.0,456.0
43783,54.230.78.183,456.0,0.0,456.0
43784,54.230.78.249,456.0,0.0,456.0
43785,54.230.78.255,456.0,0.0,456.0
43786,54.230.79.103,456.0,0.0,456.0
43787,54.230.79.213,456.0,0.0,456.0
43791,54.230.81.89,456.0,0.0,456.0
43792,54.230.82.12,456.0,0.0,456.0
43794,54.230.85.192,456.0,0.0,456.0
43795,54.230.87.100,2450.0,456.0,1994.0
43796,54.230.87.104,456.0,0.0,456.0
43797,54.230.87.107,456.0,0.0,456.0
43798,54.230.87.109,2450.0,0.0,2450.0
43800,54.230.87.134,12822.0,0.0,12822.0
43801,54.230.87.143,456.0,0.0,456.0
43802,54.230.87.144,275604.0,0.0,275604.0
43804,54.230.87.154,27173.0,0.0,27173.0
43805,54.230.87.157,456.0,0.0,456.0
43806,54.230.87.160,456.0,0.0,456.0
43807,54.230.87.161,60327.0,0.0,60327.0
43808,54.230.87.175,182066.0,1239.0,180827.0
43811,54.230.87.60,27173.0,0.0,27173.0
43812,54.230.87.73,456.0,0.0,456.0
43813,54.230.87.81,456.0,0.0,456.0
43814,54.230.87.88,40246.0,0.0,40246.0
43817,54.230.88.160,456.0,0.0,456.0
43818,54.230.88.182,456.0,0.0,456.0
43819,54.230.90.138,456.0,0.0,456.0
43821,54.230.90.148,456.0,0.0,456.0
43823,54.230.91.191,456.0,0.0,456.0
43824,54.230.91.193,456.0,0.0,456.0
43825,54.230.91.62,456.0,0.0,456.0
43827,54.230.92.192,456.0,0.0,456.0
43829,54.230.92.32,456.0,0.0,456.0
43830,54.230.92.46,456.0,0.0,456.0
43831,54.230.94.126,456.0,0.0,456.0
43832,54.230.94.182,456.0,0.0,456.0
43833,54.230.94.240,456.0,0.0,456.0
43834,54.230.94.67,456.0,0.0,456.0
43835,54.230.97.243,456.0,0.0,456.0
43836,54.230.98.116,912.0,0.0,912.0
43837,54.230.98.136,456.0,0.0,456.0
43838,54.230.98.137,456.0,0.0,456.0
43840,54.230.98.14,456.0,0.0,456.0
43841,54.230.98.140,456.0,0.0,456.0
43842,54.230.98.186,456.0,0.0,456.0
43843,54.230.98.192,456.0,0.0,456.0
43844,54.230.98.214,456.0,0.0,456.0
43845,54.230.98.51,456.0,0.0,456.0
43846,54.230.98.60,456.0,0.0,456.0
43847,54.230.99.108,456.0,0.0,456.0
43848,54.230.99.16,456.0,0.0,456.0
43849,54.230.99.218,456.0,0.0,456.0
43851,54.230.99.26,456.0,0.0,456.0
43852,54.230.99.69,456.0,0.0,456.0
43853,54.230.99.95,456.0,0.0,456.0
43854,54.231.0.117,4998.0,0.0,4998.0
43855,54.231.0.118,1286.0,0.0,1286.0
43856,54.231.0.150,18830.0,0.0,18830.0
43857,54.231.0.37,4998.0,0.0,4998.0
43858,54.231.0.45,489.0,0.0,489.0
43859,54.231.1.142,7215.0,0.0,7215.0
43860,54.231.1.22,9815.0,0.0,9815.0
43861,54.231.1.229,4998.0,0.0,4998.0
43862,54.231.1.237,62335.0,0.0,62335.0
43863,54.231.1.78,195212.0,0.0,195212.0
43865,54.231.10.206,98268.0,0.0,98268.0
43866,54.231.10.237,10028.0,0.0,10028.0
43867,54.231.10.253,1307.0,0.0,1307.0
43868,54.231.10.5,48289.0,0.0,48289.0
43869,54.231.11.13,14747.0,0.0,14747.0
43870,54.231.11.37,4998.0,0.0,4998.0
43872,54.231.12.181,134112.0,0.0,134112.0
43873,54.231.12.21,4998.0,0.0,4998.0
43877,54.231.128.189,14062.0,7344.0,6718.0
43880,54.231.13.13,4588.0,0.0,4588.0
43881,54.231.13.181,501.0,0.0,501.0
43882,54.231.13.182,98471.0,0.0,98471.0
43883,54.231.13.197,29442.0,18342.0,11100.0
43885,54.231.13.230,39029.0,0.0,39029.0
43886,54.231.13.237,14363.0,5379.0,8984.0
43887,54.231.13.30,14143.0,298.0,13845.0
43888,54.231.13.62,103196.0,0.0,103196.0
43889,54.231.13.77,5014.0,0.0,5014.0
43890,54.231.13.81,804.0,0.0,804.0
43893,54.231.132.127,1006.0,484.0,522.0
43894,54.231.132.182,5005.0,4986.0,19.0
43895,54.231.132.55,4986.0,4624.0,362.0
43897,54.231.133.214,503.0,0.0,503.0
43900,54.231.136.7,435286.0,0.0,435286.0
43902,54.231.14.102,4606.0,0.0,4606.0
43903,54.231.14.118,54517.0,0.0,54517.0
43904,54.231.14.134,86503.0,0.0,86503.0
43905,54.231.14.142,7231.0,0.0,7231.0
43906,54.231.14.213,1307.0,0.0,1307.0
43907,54.231.14.214,12415.0,0.0,12415.0
43908,54.231.14.54,2424.0,0.0,2424.0
43910,54.231.140.23,503.0,0.0,503.0
43915,54.231.141.230,503.0,0.0,503.0
43917,54.231.141.46,5018.0,0.0,5018.0
43918,54.231.15.13,1360.0,0.0,1360.0
43919,54.231.16.134,49686.0,0.0,49686.0
43920,54.231.16.190,10571.0,0.0,10571.0
43921,54.231.16.206,8212.0,0.0,8212.0
43922,54.231.16.45,5014.0,0.0,5014.0
43923,54.231.16.89,43000.0,0.0,43000.0
43925,54.231.160.119,1735.0,0.0,1735.0
43927,54.231.160.149,7834.0,0.0,7834.0
43929,54.231.160.173,15246.0,0.0,15246.0
43930,54.231.160.23,4624.0,0.0,4624.0
43931,54.231.160.5,28157.0,0.0,28157.0
43932,54.231.160.53,15246.0,0.0,15246.0
43933,54.231.160.64,350.0,0.0,350.0
43934,54.231.160.77,43403.0,0.0,43403.0
43935,54.231.160.95,4986.0,0.0,4986.0
43936,54.231.161.119,380518.0,0.0,380518.0
43939,54.231.161.183,7658.0,0.0,7658.0
43941,54.231.161.39,5439.0,0.0,5439.0
43942,54.231.161.5,15246.0,0.0,15246.0
43943,54.231.161.64,16311.0,0.0,16311.0
43944,54.231.161.79,42591.0,0.0,42591.0
43946,54.231.162.103,4986.0,0.0,4986.0
43947,54.231.162.109,9386.0,0.0,9386.0
43948,54.231.162.135,5349.0,0.0,5349.0
43949,54.231.162.183,5439.0,4986.0,453.0
43950,54.231.162.184,51381.0,0.0,51381.0
43951,54.231.162.23,16886.0,5439.0,11447.0
43952,54.231.162.45,23902.0,0.0,23902.0
43953,54.231.162.47,190259.0,0.0,190259.0
43954,54.231.162.5,15246.0,0.0,15246.0
43957,54.231.162.93,29671.0,0.0,29671.0
43958,54.231.163.53,10100.0,0.0,10100.0
43959,54.231.164.173,26499.0,0.0,26499.0
43960,54.231.165.29,15161.0,0.0,15161.0
43961,54.231.168.105,34364.0,0.0,34364.0
43962,54.231.168.133,10553.0,0.0,10553.0
43963,54.231.168.135,64689.0,10116.0,54573.0
43964,54.231.168.137,23464.0,0.0,23464.0
43965,54.231.168.149,15246.0,0.0,15246.0
43966,54.231.168.153,16387.0,0.0,16387.0
43967,54.231.168.157,24659.0,5098.0,19561.0
43968,54.231.168.159,10116.0,0.0,10116.0
43969,54.231.168.19,16387.0,0.0,16387.0
43970,54.231.168.22,5439.0,0.0,5439.0
43971,54.231.168.26,132693.0,4677.0,128016.0
43972,54.231.168.27,15246.0,5098.0,10148.0
43973,54.231.168.30,20006.0,0.0,20006.0
43974,54.231.168.38,9226.0,5386.0,3840.0
43975,54.231.168.42,31366.0,0.0,31366.0
43976,54.231.168.46,195698.0,0.0,195698.0
43977,54.231.168.50,194936.0,4677.0,190259.0
43978,54.231.168.63,505799.0,0.0,505799.0
43979,54.231.17.129,804.0,0.0,804.0
43980,54.231.17.134,14.0,0.0,14.0
43981,54.231.17.141,1307.0,0.0,1307.0
43982,54.231.17.142,9999.0,0.0,9999.0
43983,54.231.17.149,60557.0,0.0,60557.0
43984,54.231.17.165,2720.0,0.0,2720.0
43985,54.231.17.190,102799.0,0.0,102799.0
43986,54.231.17.198,6379.0,0.0,6379.0
43987,54.231.17.213,31708.0,0.0,31708.0
43988,54.231.17.214,92270.0,0.0,92270.0
43989,54.231.17.245,4588.0,0.0,4588.0
43990,54.231.17.37,8685.0,0.0,8685.0
43991,54.231.17.38,88183.0,11812.0,76371.0
43993,54.231.17.93,8976.0,0.0,8976.0
43994,54.231.176.103,9972.0,0.0,9972.0
43995,54.231.176.109,10132.0,0.0,10132.0
43996,54.231.176.11,34364.0,0.0,34364.0
43997,54.231.176.125,16387.0,0.0,16387.0
44000,54.231.176.15,16387.0,0.0,16387.0
44001,54.231.176.151,4624.0,0.0,4624.0
44003,54.231.176.23,23238.0,0.0,23238.0
44005,54.231.176.30,9354.0,0.0,9354.0
44006,54.231.176.34,43458.0,9972.0,33486.0
44007,54.231.176.38,5439.0,0.0,5439.0
